# ========
# captured on: Mon Nov 10 22:26:28 2014
# hostname : euler16
# os release : 2.6.32-358.6.2.el6.x86_64
# perf version : 2.6.32-358.23.2.el6.x86_64.debug
# arch : x86_64
# nrcpus online : 64
# nrcpus avail : 64
# cpudesc : AMD Opteron(TM) Processor 6274 
# cpuid : AuthenticAMD,21,1,2
# total memory : 132151156 kB
# cmdline : /usr/bin/perf record -a -e cache-misses -o rs_32.cache -- ./dress 
# event : name = cache-misses, type = 0, config = 0x3, config1 = 0x0, config2 = 0x0, excl_usr = 0, excl_kern = 0, excl_host = 0, excl_guest = 1, precise_ip = 0, id = { 16065, 16066, 16067, 16068, 16069, 16070, 16071, 16072, 16073, 16074, 16075, 16076, 16077, 16078, 16079, 16080, 16081, 16082, 16083, 16084, 16085, 16086, 16087, 16088, 16089, 16090, 16091, 16092, 16093, 16094, 16095, 16096, 16097, 16098, 16099, 16100, 16101, 16102, 16103, 16104, 16105, 16106, 16107, 16108, 16109, 16110, 16111, 16112, 16113, 16114, 16115, 16116, 16117, 16118, 16119, 16120, 16121, 16122, 16123, 16124, 16125, 16126, 16127, 16128 }
# HEADER_CPU_TOPOLOGY info available, use -I to display
# HEADER_NUMA_TOPOLOGY info available, use -I to display
# ========
#
# Samples: 855K of event 'cache-misses'
# Event count (approx.): 3258944643
#
# Overhead,Command,Shared Object,Symbol
2.86,          dress,[kernel.kallsyms]          ,[k] 0xffffffffa0304ba1                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2.45,          dress,libc-2.12.so               ,[.] __mcount_internal                                                                                                                                                                                                                                                                                                                                                                                                                                                         
1.46,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::raw_reference<int>::type thrust::raw_reference_cast<int>(int&)                                                                                                                                                                                                                                                                                                                                                                                            
0.15,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<int*>, int, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, int&, long>::operator+=(long)                                                                                                                                                                                                                                                                                                  
0.15,          dress,libChronoEngine_Parallel.so,[.] unsigned int* thrust::generate_n<thrust::system::cpp::detail::tag, unsigned int*, unsigned long, thrust::detail::fill_functor<unsigned int> >(thrust::detail::execution_policy_base<thrust::system::cpp::detail::tag> const&, unsigned int*, unsigned long, thrust::detail::fill_functor<unsigned int>)                                                                                                                                                                   
0.15,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::
0.15,          dress,libChronoEngine_Parallel.so,[.] chrono::collision::host_Dispatch_Init(unsigned int const&, int const*, real3 const*, real3 const*, real3 const*, real4 const*, unsigned int const*, bool const*, real3 const*, real4 const*, long long const*, unsigned int const*, unsigned int&, unsigned int&, unsigned int&, chrono::collision::ConvexShape&, chrono::collision::ConvexShape&)                                                                                                                        
0.15,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::counting_iterator<int, thrust::use_default, thrust::random_access_traversal_tag, thrust::use_default>, int, int, thrust::any_system_tag, thrust::random_access_traversal_tag, int, long>::increment()                                                                                                                                                                                                                                    
0.15,          dress,libChronoEngine_Parallel.so,[.] void thrust::detail::host_function<thrust::detail::host_unary_transform_functor<thrust::identity<int> >, void>::operator()<thrust::detail::tuple_of_iterator_references<int&, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust
0.15,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::disable_if<thrust::detail::allocator_traits_detail::needs_copy_construct_via_allocator<std::allocator<int>, thrust::detail::pointer_element<int*>::type>::value, int*>::type thrust::detail::allocator_traits_detail::copy_construct_range<thrust::system::cpp::detail::tag, std::allocator<int>, thrust::detail::normal_iterator<int*>, int*>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, std::allocator<int>&, thrust::detail::normal_i
0.15,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::normal_iterator<real3*> thrust::detail::contiguous_storage<real3, std::allocator<real3> >::uninitialized_copy<thrust::detail::normal_iterator<real3*> >(thrust::detail::normal_iterator<real3*>, thrust::detail::normal_iterator<real3*>, thrust::detail::normal_iterator<real3*>)                                                                                                                                                                        
0.15,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::enable_if_defined<thrust::detail::minimum_system<thrust::system::cpp::detail::tag, thrust::system::cpp::detail::tag, thrust::detail::minimum_type_detail::any_conversion, thrust::detail::minimum_type_detail::any_conversion, thrust::detail::minimum_type_detail::any_conversion, thrust::detail::minimum_type_detail::any_conversion, thrust::detail::minimum_type_detail::any_conversion, thrust::detail::minimum_type_detail::any_conversion, thrust:
0.14,          dress,libChronoEngine_Parallel.so,[.] portalReachTolerance(simplex const&, real3 const&)                                                                                                                                                                                                                                                                                                                                                                                                                        
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<real3, std::allocator<real3> >::insert(thrust::detail::normal_iterator<real3*>, real3 const&)                                                                                                                                                                                                                                                                                                                                                 
0.14,          dress,libChronoEngine_Parallel.so,[.] void thrust::system::detail::generic::generate<thrust::system::cpp::detail::tag, thrust::detail::normal_iterator<real3*>, thrust::detail::fill_functor<real3> >(thrust::execution_policy<thrust::system::cpp::detail::tag>&, thrust::detail::normal_iterator<real3*>, thrust::detail::normal_iterator<real3*>, thrust::detail::fill_functor<real3>)                                                                                                                       
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, t
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::normal_iterator<long long*>, long long*, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default>::dereference() const                                                                                                                                                                                                                                                           
0.14,          dress,libChronoEngine_Parallel.so,[.] operator~(real4 const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                   
0.14,          dress,dress                      ,[.] chrono::ChMatrix<double>::GetElementN(int) const                                                                                                                                                                                                                                                                                                                                                                                                                          
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::operator*() const                                                                                       
0.14,          dress,libChronoEngine_Parallel.so,[.] real3::normalize() const                                                                                                                                                                                                                                                                                                                                                                                                                                                  
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::derived()                                                                                               
0.14,          dress,libChronoEngine_Parallel.so,[.] thrust::access_traits<thrust::tuple_element<0, thrust::detail::cons<int&, thrust::detail::cons<int&, thrust::null_type> > >::type>::const_type thrust::get<0, int&, thrust::detail::cons<int&, thrust::null_type> >(thrust::detail::cons<int&, thrust::detail::cons<int&, thrust::null_type> > const&)                                                                                                                                                                    
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<short2, std::allocator<short2> >::fill_insert(thrust::detail::normal_iterator<short2*>, unsigned long, short2 const&)                                                                                                                                                                                                                                                                                                                         
0.13,          dress,libChronoEngine_Parallel.so,[.] real3::real3()                                                                                                                                                                                                                                                                                                                                                                                                                                                            
0.13,          dress,libc-2.12.so               ,[.] __GI_____strtod_l_internal                                                                                                                                                                                                                                                                                                                                                                                                                                                
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::tuple<long, int&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>::tuple(long const&, int&)                                                                                                                                                                                                                                                               
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<real3, std::allocator<real3> >::end()                                                                                                                                                                                                                                                                                                                                                                                                         
0.13,          dress,libChronoEngine_Parallel.so,[.] void thrust::detail::advance_iterator<long>::operator()<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t> >(thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>&) const                                                                                                                                                                       
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, int&, long>::derived()                                                                                                                                                                                                                                  
0.13,          dress,libChronoEngine_Parallel.so,[.] void thrust::detail::host_function<thrust::detail::host_unary_transform_functor<thrust::identity<long long> >, void>::operator()<thrust::detail::tuple_of_iterator_references<long long&, thrust::reference<long long, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, t
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<unsigned int, std::allocator<unsigned int> >::fill_insert(thrust::detail::normal_iterator<unsigned int*>, unsigned long, unsigned int const&)                                                                                                                                                                                                                                                                                                 
0.13,          dress,libChronoEngine_Parallel.so,[.] void thrust::iterator_core_access::increment<thrust::detail::normal_iterator<real3*> >(thrust::detail::normal_iterator<real3*>&)                                                                                                                                                                                                                                                                                                                                          
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::tuple_of_iterator_references<long long&, long long&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>::tuple_of_iterator_references(thrust::tuple<long long&, long long&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> const&)          
0.13,          dress,dress                      ,[.] chrono::ChMatrix<double>::SetElementN(int, double)                                                                                                                                                                                                                                                                                                                                                                                                                        
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::tuple_transform_functor<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, t
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, t
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::normal_iterator<int*>, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, int&, long>::advance(long)                                                                                                                                                                                      
0.13,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, long, long, thrust::any_system_tag, thrust::random_access_traversal_tag, long, long>::increment()                                                                                                                                                                                                                                                               
0.13,          dress,libChronoEngine_Parallel.so,[.] real3* thrust::system::detail::generic::detail::uninitialized_fill_n<thrust::system::cpp::detail::tag, real3*, unsigned long, real3>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, real3*, unsigned long, real3 const&, thrust::detail::integral_constant<bool, true>)                                                                                                                                                                                     
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::enable_if_unwrappable<thrust::detail::tuple_of_iterator_references<int&, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::raw_reference<thrust::detail::tuple_of_iterator_referen
0.12,          dress,libChronoEngine_Parallel.so,[.] real3* thrust::for_each_n<thrust::system::cpp::detail::tag, real3*, unsigned long, thrust::detail::host_generate_functor<thrust::detail::fill_functor<real3> > >(thrust::detail::execution_policy_base<thrust::system::cpp::detail::tag> const&, real3*, unsigned long, thrust::detail::host_generate_functor<thrust::detail::fill_functor<real3> >)                                                                                                                      
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, long long, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<long long, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::derived()  
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::normal_iterator<real3*>, real3*, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default>::advance(long)                                                                                                                                                                                                                                                                         
0.12,          dress,libChronoEngine_Parallel.so,[.] GetCenter(chrono::collision::ConvexShape const&)                                                                                                                                                                                                                                                                                                                                                                                                                          
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::pointer_traits<long long*>::raw_pointer thrust::raw_pointer_cast<long long*>(long long* const&)                                                                                                                                                                                                                                                                                                                                                           
0.12,          dress,libChronoEngine_Parallel.so,[.] void thrust::advance<thrust::detail::normal_iterator<int*>, unsigned long>(thrust::detail::normal_iterator<int*>&, unsigned long)                                                                                                                                                                                                                                                                                                                                         
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, t
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_traits<thrust::detail::normal_iterator<int*> >::difference_type thrust::system::detail::generic::distance<thrust::detail::normal_iterator<int*> >(thrust::detail::normal_iterator<int*>, thrust::detail::normal_iterator<int*>)                                                                                                                                                                                                                          
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::contiguous_storage<unsigned int, std::allocator<unsigned int> >::begin()                                                                                                                                                                                                                                                                                                                                                                                  
0.12,          dress,libChronoEngine_Parallel.so,[.] int* thrust::fill_n<thrust::system::cpp::detail::tag, int*, unsigned long, int>(thrust::detail::execution_policy_base<thrust::system::cpp::detail::tag> const&, int*, unsigned long, int const&)                                                                                                                                                                                                                                                                          
0.12,          dress,libChronoEngine_Parallel.so,[.] thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long> const& thrust::detail::get_class<0>::get<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long> const&, thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::cons<thrust::detail::normal_iterator<int*>, thrust::null_type> >(thrust::detail::cons<thrust::counting_iterator<long, thrust::use_default, thrust::use_d
0.12,          dress,libChronoEngine_Parallel.so,[.] real3* thrust::detail::copy_construct_range<thrust::system::cpp::detail::tag, std::allocator<real3>, thrust::detail::normal_iterator<real3*>, real3*>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, std::allocator<real3>&, thrust::detail::normal_iterator<real3*>, thrust::detail::normal_iterator<real3*>, real3*)                                                                                                                                      
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<unsigned int, std::allocator<unsigned int> >::begin()                                                                                                                                                                                                                                                                                                                                                                                         
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>::reference thrust::iterator_core_access::dereference<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t> >(thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t> const&)                                                         
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<int, std::allocator<int> >::fill_insert(thrust::detail::normal_iterator<int*>, unsigned long, int const&)                                                                                                                                                                                                                                                                                                                                     
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<unsigned int*>, unsigned int, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, unsigned int&, long>::derived()                                                                                                                                                                                                                                                                              
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::constant_iterator<real3, thrust::use_default, thrust::use_default> const& thrust::detail::get_class<0>::get<thrust::constant_iterator<real3, thrust::use_default, thrust::use_default> const&, thrust::constant_iterator<real3, thrust::use_default, thrust::use_default>, thrust::detail::cons<thrust::detail::normal_iterator<real3*>, thrust::null_type> >(thrust::detail::cons<thrust::constant_iterator<real3, thrust::use_default, thrust::use_default>, thr
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::dereference_iterator::apply<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t> >::type thrust::detail::dereference_iterator::operator()<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t> >(thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t> const&)                           
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::plus<int>::operator()(int const&, int const&) const                                                                                                                                                                                                                                                                                                                                                                                                               
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t> const& thrust::detail::get_class<0>::get<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t> const&, thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::cons<thrust::detail::tagged_iterator<thrust::pointer<int, thrust::syste
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::enable_if_unwrappable<thrust::detail::tuple_of_iterator_references<long long&, thrust::reference<long long, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::raw_reference<thrust::detail::tuple_o
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::pointer_traits<short2*>::raw_pointer thrust::raw_pointer_cast<short2*>(short2* const&)                                                                                                                                                                                                                                                                                                                                                                    
0.11,          dress,libstdc++.so.6.0.20        ,[.] operator new(unsigned long)                                                                                                                                                                                                                                                                                                                                                                                                                                               
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_traits<thrust::detail::normal_iterator<real3*> >::difference_type thrust::system::detail::generic::detail::distance<thrust::detail::normal_iterator<real3*> >(thrust::detail::normal_iterator<real3*>, thrust::detail::normal_iterator<real3*>, thrust::random_access_traversal_tag)                                                                                                                                                                     
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::disable_if<thrust::detail::allocator_traits_detail::has_effectful_member_construct2<std::allocator<unsigned int>, thrust::detail::pointer_element<unsigned int*>::type, unsigned int>::value, void>::type thrust::detail::allocator_traits_detail::fill_construct_range<std::allocator<unsigned int>, unsigned int*, unsigned long, unsigned int>(std::allocator<unsigned int>&, unsigned int*, unsigned long, unsigned int const&)                       
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::disable_if<thrust::system::detail::generic::select_system1_exists<thrust::system::cpp::detail::tag>::value, thrust::system::cpp::detail::tag&>::type thrust::system::detail::generic::select_system<thrust::system::cpp::detail::tag>(thrust::execution_policy<thrust::system::cpp::detail::tag>&)                                                                                                                                                        
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::operator*() const                  
0.11,          dress,dress                      ,[.] chrono::ChVector<double>::operator=(chrono::ChVector<double> const&)                                                                                                                                                                                                                                                                                                                                                                                                      
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::system::cpp::detail::tag& thrust::system::detail::generic::select_system_detail::min_system<thrust::system::cpp::detail::tag>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, thrust::execution_policy<thrust::system::cpp::detail::tag>&)                                                                                                                                                                                                           
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::normal_iterator<real4*>, real4*, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default>::advance(long)                                                                                                                                                                                                                                                                         
0.11,          dress,libChronoEngine_Parallel.so,[.] int* thrust::copy<thrust::system::cpp::detail::tag, thrust::detail::normal_iterator<int*>, int*>(thrust::detail::execution_policy_base<thrust::system::cpp::detail::tag> const&, thrust::detail::normal_iterator<int*>, thrust::detail::normal_iterator<int*>, int*)                                                                                                                                                                                                      
0.11,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, long long, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<long long, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::operator+=(
0.11,          dress,libChronoEngine_Parallel.so,[.] short2* thrust::system::detail::generic::uninitialized_fill_n<thrust::system::cpp::detail::tag, short2*, unsigned long, short2>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, short2*, unsigned long, short2 const&)                                                                                                                                                                                                                                       
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::contiguous_storage<real3, std::allocator<real3> >::size() const                                                                                                                                                                                                                                                                                                                                                                                           
0.10,          dress,libChronoEngine.so         ,[.] chrono::ChMatrixNM<double, 3, 3>::ChMatrixNM(chrono::ChMatrixNM<double, 3, 3> const&)                                                                                                                                                                                                                                                                                                                                                                                     
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>, thrust::detail::normal_iterator<long long*>, long long, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, long long&, long>::advance(long)                                                                                                                                                              
0.10,          dress,libChronoEngine_Parallel.so,[.] void thrust::system::detail::generic::advance<thrust::detail::normal_iterator<unsigned int*>, unsigned long>(thrust::detail::normal_iterator<unsigned int*>&, unsigned long)                                                                                                                                                                                                                                                                                              
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<real3, std::allocator<real3> >::begin()                                                                                                                                                                                                                                                                                                                                                                                                       
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::allocator_system<std::allocator<int> >::get(std::allocator<int>&)                                                                                                                                                                                                                                                                                                                                                                                         
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::normal_iterator<real3*>::reference thrust::iterator_core_access::dereference<thrust::detail::normal_iterator<real3*> >(thrust::detail::normal_iterator<real3*> const&)                                                                                                                                                                                                                                                                                    
0.10,          dress,libm-2.12.so               ,[.] __ieee754_sqrt                                                                                                                                                                                                                                                                                                                                                                                                                                                            
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::raw_reference<long long>::type thrust::raw_reference_cast<long long>(long long&)                                                                                                                                                                                                                                                                                                                                                                          
0.10,          dress,libChronoEngine_Parallel.so,[.] int* thrust::system::detail::generic::detail::uninitialized_fill_n<thrust::system::cpp::detail::tag, int*, unsigned long, int>(thrust::execution_policy<thrust::system::cpp::detail::tag>&, int*, unsigned long, int const&, thrust::detail::integral_constant<bool, true>)                                                                                                                                                                                               
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t> const& thrust::detail::get_class<1>::get<thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t> const&, thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, th
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_traits<thrust::detail::normal_iterator<int*> >::difference_type thrust::distance<thrust::detail::normal_iterator<int*> >(thrust::detail::normal_iterator<int*>, thrust::detail::normal_iterator<int*>)                                                                                                                                                                                                                                                   
0.10,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::vector_base<short2, std::allocator<short2> >::push_back(short2 const&)                                                                                                                                                                                                                                                                                                                                                                                    
0.10,          dress,libChronoEngine_Parallel.so,[.] real3* thrust::system::detail::internal::scalar::copy_detail::copy<thrust::detail::normal_iterator<real3*>, real3*>(thrust::detail::normal_iterator<real3*>, thrust::detail::normal_iterator<real3*>, real3*, thrust::detail::integral_constant<bool, true>)                                                                                                                                                                                                              
0.10,          dress,dress                      ,[.] void chrono::ChMatrix33<double>::Set_A_quaternion<double>(chrono::ChQuaternion<double> const&)                                                                                                                                                                                                                                                                                                                                                                            
